"user_id","company","title","industry","location","description","startdate","enddate"
"7691216878982316786","*****","Freelance Creative Director","","Barcelona\, Spain","Specialized in Advertising\, Brand Activation & Events. My goal as a Creative Director it's to bring brands to life across printed\, digital and live experiences. Create a culture where everyone brings fresh ideas and feel valued. Make the most of internal resources\, encourage motivation and teamwork through creative and success communication campaigns.","2018-01-01",""
"-9152949603646924451",".","Currently Looking for employment","","","","2014-11-01","2014-11-01"
"-4015414343919570980","","VFX Supervisor / Flame Artist","","London\, United Kingdom","","2006-04-01",""
"4174770935930874843","-","Freelance Editor","","","","2018-10-01",""
"5686312438401940390","...","...","","","","",""
"-7549175808831970131",".","Adventure Travels to Montana\, The Amazon\, The Pacific Islands & Europe","","","Among other wonderful experiences we saw Yellowstone in Winter\, the Pink (Pacific) River Dolphin at the source of the Amazon\, visited the Achuar tribe and spent 6 weeks living on deserted Pacific atolls.","2008-01-01","2008-08-01"
"667728735764694752","-","Interimsmanagement\, Projektmanagement","","Mainz\, Germany","","2016-10-01",""
"-1841633506300770851","---","Berufliche Auszeit","","","Reise durch Zentralamerika","2009-01-01","2009-12-01"
"1556827468871253448","...","Geschäftsführer Assistentin","","Munich\, Germany","","2014-11-01","2015-07-01"
"1132560188289223947","-","-","","","","2017-05-01",""
"1802570586638414962","-","Freelance Illustrator","","","","2012-01-01",""
"-4871593011345865452",".","Independent Consultant","","Geneva Area\, Switzerland"," Set up and management of a group of professionals looking for new career opportunities. Reviewing CVs and cover letters\, preparation for interviews.","2015-01-01","2017-05-01"
"6485981327585651330","------","Human Resources","","","","2017-01-01","2017-01-01"
"-7825678174136576377","","On Leave","","","","2020-07-01",""
"1476604494135165855",".",".","","","","",""
"6539505455965929218","-","Other Law Enforcement and Public Safety Positions","","New York\, NY","","1989-01-01","2000-01-01"
"3730640821441028570",".....","........","","","","",""
"-5875114303216486953",".","Responsable Communication","","Region de Tours\, France","Communication : Etablir le plan de communication (plan média\, communiqué de presse\, brochures techniques) Organiser l'événementiel international (salons professionnels et colloque inter- filiales) Déploiement du Plan de Communication à toutes les filiales du Groupe","2000-03-01","2002-03-01"
"764791784034637274","-","Looking for new opportunities/Sabbatical Break","","","","2018-01-01","2020-09-01"
"4262361193535634784","_","Clinical Psychologist","","","","",""
"7251208811253439445","-","Profesional Master of Ceremony","","Lhokseumawe\, Indonesia","MC Wedding/Event","2019-01-01",""
"-2945553255346628048","...","arbeider","","","","2003-01-01",""
"3063001340023348482","............",".................","","","","2012-01-01",""
"-6241179285328499766","-","-","","","","2013-09-01",""
"-8398413697565823846","-","Peón de pavimentados Bomanite","","","","2009-01-01","2009-01-01"
"280750186113346417","..","..","","","","",""
"5405122918708614619","-------","---------","","","","",""
"-3929466517856237256","-","Assistentin der Geschäftsführung","","Hamburg Area\, Germany","Branche: Versicherungen","2011-05-01","2012-02-01"
"-8935138805498561653","-","Self Employeed","","","• iAdvanceNow - Account Executive – Merchant Services ● Cross Country Cycle - Service Writer ● Coastal Pay - Account Executive – Merchant Services ● RTSP\, Store Clerk – Range Use and Rentals","2013-03-01","2015-12-01"
"-109420624904752533","----","项目经理","","","系统集成项目经理","1998-10-01","2004-11-01"
"4089665411719691200",".","Entrepreneur indépendant","","Mellery","","1997-04-01","2005-12-01"
"-8286869192519523833",".","Production Coordinator","","","","2011-08-01",""
"-8254915130253349101","-","-","","","","",""
"-2277332572113619254","-","-","","","","",""
"89187977650643335",".","Jubilada","","","","",""
"4525683579576245167","---","Filmmaker","","","","2011-01-01",""
"902949677829342495","_","Suche nach neuer Herausforderung","","","Verantwortungsvolle Tätigkeit\, die ich mit Engagement\, Pragmatismus und Motivation wahrnehmen darf","2019-06-01","2019-09-01"
"2869245650235226912",".","Freelance Writer","","","","2017-01-01",""
"-4680913274237388744",".","unemployed","","","","",""
"-8573061119888638908",".","Informatica Consultant","","","","2012-01-01","2013-07-01"
"-7708883265178601357","--","--","","","","",""
"1122988979309795275","-","Sabbatical","","","","2017-04-01","2017-09-01"
"4545805514245587863","-","-","","","","",""
"-7803511046705559041","","Métreur Tout Corps d'Etat","","","","2015-10-01","2016-03-01"
"6839215671474919155",".",".","","","Trabajos de recepción y relaciones públicas con empresas\, captación de alumnos","2007-06-01","2007-09-01"
"-5693674114818427426",".","chef","","","","",""
"-6613896862008507413",".",".","","","","2019-03-01",""
"6463510735088843998","-","Less \"noble\" jobs but so important! It gave me self-sufficiency\, courage and diligence","","Vsude mozne","★ 2000 – 2007 Neighbors children’s favourite babysitter ★ 2007 – 2011 Total slave at Trnkobraní music festival ★ 2009 - Telesales = selling evil credit cards to poor people (and I was bloody good at it!) ★ 2009 - Selling pens for charity project Šance (improving destroyed karma) ★ 2006\, 2010 - Chairman of electoral commission ★ 2005\, 2011 - Traffic counter\, not a single car missed! ★ 2009 - 2011 Guest Service for Zlín Film Festival ★ 2008 - 2011 Regional coordinator of sales promotion activities for Tutor","2000-01-01","2011-01-01"
"3809184574503304160","-","Rentner","","","","",""
"-6322005614724227389","*","*","","","","",""
"2722843219386726048","-","-","","","","",""
"2702105715942955944","\,",".","","","","",""
"-609378925906809207",".","Unemployed","","","","2016-10-01","2016-10-01"
"8746668578291488515","-","composer","","","","1984-06-01",""
"-4871446627923432797","...","لا يوجد","","","","",""
"-1738708996814162959","-","Designer de Interiores","","","","",""
"-8151452154820739544","---","Freiberuflicher Berater - Freelancing Consultant – Interim Manager – Projekt Manager","","Munich\, Germany","","2018-01-01",""
"8007987000657883560","----","Arquitecte Tècnic.","","","","1984-03-01",""
"-297352255431784222","---","---","","","","2010-01-01",""
"8235741923021539329","...","Artist","","","","1973-01-01",""
"-4022373903839652373","-","Autocad Technician/designer","","","Software used: Autocad 2d/3d 3d Studiomax Sketch up Bespoke Design From design briefs and visuals I was required to produce detailed fabrication drawings for the timber workshop. AutoCAD 2d and 3d would be used to effectively communicate the information to all the production teams. To include timber fabrication drawings for : Display plinths and floor based and wall hung interactive displays. The creation of fabrication drawings\, for furniture and wall panel infill's and surrounds. Working drawings for wall hung support panels for wrapped graphics. The creation of drawings for interactive display units\, and integrated visual and sound systems. Projects where this information was required included: Event exhibitions Museum exhibitions Office refurbishments and Commercial builds. Event Design Design visuals utilising 3D Studio max to be included in sales pitches and presentations. Scamps and sketch up visuals produced when a quick turnaround was required to effectively communicate information for sales and ordering of products for build. The amendment and creation of event stands technical drawings and 3d visuals used in the tender process for large scale event shows. Detailed floor plan and elevation drawings produced along with 3d visuals to capture the client's interest. Daily Tasks The maintaining of drawings and visuals files on the business file management structure in accordance with project management and industry work flows. Attendance of site visits and customers premises as required for detail meetings\, surveys and assistance in site setting out.","2011-10-01","2012-04-01"
"-3447565754308629642",".","Storage Solutions Specialist | Infrastructure Engineer | Architect","","","","2017-09-01","2017-12-01"
"7375384410328379328",".","Senior Constructing Architect","","","","2020-03-01",""
"-4377315863920673089","..","..","","","","",""
"-1626050446390462039","...","Førtidspensionist","","","","2019-05-01",""
"1802501860249823429",".","Programador Cobol/RPG\, Analista programador en iSeries\, RPG IV\, ILE\, Free y Cobol 400\, SQL\, DB2","","","Desarrollo en EDI\, JDE\, Case SNAP\, iSeries\, RPG IV\, ILE\, Free y Cobol 400\, SQL Embebido\, DB2 Actualmente en un proyecto de Seguros\, Seguros Médicos y Seguros de Salud.","1990-02-01",""
"-702755941159418973",".",".","","","","",""
"3050218416569779197","-","Zelfstandig Accountant","","Ruitersweg 22\, 8520 Kuurne","","2014-12-01","2019-01-01"
"3077482166058618586",".",".","","","","",""
"-5094253481746565952","…","…","","","","2018-10-01","2018-12-01"
"8044495905080242235","-","Particular Mathematics Teacher","","Ciudad de Mexico y alrededores\, Mexico","• Multitasking • Creativity in preparing materials • Sense of pedagogy","2005-01-01","2008-01-01"
"5253884703745153602",":","Print Finisher","","","Operating a Horizon Stitchliner and a Muller (Bravo Plus)","",""
"4802300829365697563","---","Accountant","","Toronto\, ON","* Accounts Receivable * Accounts Payable * Payroll - ADP Pay@Work and Simply Accounting * Account reconciliation and government remittances * Vendor contract negotiation and renewals * Expense management * Inventory Management - equipment and supply purchase * Subcontractor payment and contract renewal * HR activities management * Commission processing * Document management * Health and Safety Representative * FSC Co-ordinator * Group Health Insurance","2008-01-01",""
"-8229206803250553188","","Copywriter","","","","2020-10-01",""
"-8499468611170573579",".","Agent de sécurité","","","","",""
"-5600428420221526474","--","--","","","","2000-01-01","2012-04-01"
"4384885629299117791","--","Data Migration Analyst","","Brisbane\, Australia","Migrate InfinityLaw EDRMS to ActionStep\, 14000 Matters\, 90\,000 documents\, 2000 Clients","2016-10-01","2016-12-01"
"5078570262005208993",". . . .",".","","","","",""
"-4066433413835385962","-","Business & Functional Analyst - PeopleSoft 9.0","","","","1983-10-01","2010-09-01"
"3554458180909225187","*","Quality Assurance Analyst","","","","2014-01-01","2014-05-01"
"6418609113514776968","-","Alreas of Life Values Allignment","","","","2018-01-01",""
"-1372420688511151660","..","..","","","","",""
"-5412190581626940437","-","GIS Trainer","","Institute of Geodesy","TU Graz (Geodesy\, Geoinformation\, Navigation)\, Eurasia-Pacific Uninet (Kazakhstan\, Kyrgyzstan\, Nepal\, Tajikistan) BFI Steiermark","2012-03-01","2016-10-01"
"1509414998729421297","--","Retired / Pensioniert","","","","2020-01-01",""
"271972745288469668",".","Saarland Spielbanken/Casino","","","","2009-03-01","2019-10-01"
"-624425898156578605",".",".","","","","",""
"-5945082395443050104",".",".","","","","",""
"-5553448627972193672","?","Freier Berater","","","","2017-11-01","2017-12-01"
"8261083349946868799","\,\,\,\,\,","\,\,\,\,\,","","","","",""
"1879697307959537418","-","ninguno","","","","",""
"5777700738732747497",".","Ingénieur bureau d’études modification/intégration avion","","Region de Clermont-Ferrand\, France","","2019-03-01",""
